latitude,longitude,altitude,imu_acc_x,imu_acc_y,imu_acc_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,lidar_distance,speed,obstacle_detected
35.952724,-123.73238,369.79062,-0.5954665,0.8744911,-0.20793477,-72.1282,-3.8375401,-19.219984,51.25984,16.645306,False
38.17778,-126.49198,308.03226,0.3712574,0.8814783,-0.822634,24.373627,18.022789,-110.05278,52.691994,18.027838,False
37.98576,-127.56613,275.18192,0.39894015,1.0812876,-1.3274195,97.51838,31.833881,-136.04091,52.26809,18.138395,False
31.716877,-101.38657,273.1672,0.21238385,0.60711014,-0.3156114,-50.02041,0.52548605,-62.781555,42.828865,15.1473,False
37.97293,-122.90776,355.65933,0.31657255,0.5542202,-0.010258704,-93.41388,-4.4841666,-66.59375,52.579617,17.636013,False
47.223103,-151.02936,320.25928,0.58346164,1.1054175,0.82028127,91.53944,-17.018167,161.7605,68.02009,16.242598,False
34.701023,-110.587585,177.74516,-0.09593904,0.36573333,0.007054597,85.95608,-13.989643,125.2954,46.774513,15.73982,False
38.76436,-129.35745,113.06548,-0.7605916,-1.0634515,-0.6293826,137.84254,-17.64803,162.12978,49.42913,24.447159,False
18.36282,-60.867767,159.87065,-0.39875323,0.33527,-0.46526292,-10.682143,-0.7230793,22.554848,23.781458,10.26994,False
30.788399,-113.13436,336.83054,-0.39760494,-0.02956853,-0.17470548,-17.959658,2.396448,58.249844,44.932537,16.391666,False
41.74141,-142.46825,431.7504,-0.69501626,1.2372135,-0.15027794,-101.32486,-6.1840606,-49.166565,59.87039,18.34138,False
32.941605,-105.2194,227.96892,0.17244703,0.7531562,0.23299217,51.937916,-9.912737,102.747826,45.99151,12.927535,False
20.012856,-63.770054,168.63635,-0.47059453,0.6700344,-0.4825807,-30.213705,-3.0423872,-6.2118297,25.695925,10.251358,False
38.097965,-130.4166,391.80695,-0.6369786,1.0335059,-0.19015703,-84.139496,-4.882541,-32.467937,54.39343,17.220495,False
44.21685,-155.67416,418.96927,0.009581208,0.32580438,0.39064506,21.995497,-4.6931453,115.520035,65.56704,19.36306,False
40.259144,-147.54437,431.14005,-0.26003033,0.0027752742,0.13012326,-8.535643,0.736051,88.36097,60.160244,19.664381,False
39.55428,-132.86472,323.9022,0.14328805,0.59856904,0.367119,42.71068,-8.325946,114.8427,57.174778,16.181974,False
40.352135,-144.48155,440.6305,-0.5550628,0.5324261,-0.0740051,-64.39096,-1.2144144,12.033025,59.24543,19.274721,False
15.35561,-42.97811,94.56496,-0.09796035,0.50267196,-0.50736904,-24.49884,-3.101906,-20.835066,17.480621,8.409645,False
33.609417,-110.504845,95.669334,-0.62775075,-0.8226023,-0.610574,116.94028,-15.025988,137.64323,42.236843,21.186121,False
23.707764,-76.498634,121.00067,0.12641934,0.97916615,-1.4673066,115.811966,27.911785,-97.98927,30.15434,12.248286,False
33.238083,-122.73847,369.1634,-0.4098683,-0.03504944,-0.12712076,-22.612978,2.537533,59.478104,48.947372,17.454386,False
15.460694,-48.52437,109.85617,-0.3094015,0.3527193,-0.47252843,6.131406,-1.6873286,31.98827,18.932825,8.703449,False
34.755535,-111.907936,312.04343,0.26419652,0.58921933,-0.18676803,-68.27505,-1.3710327,-65.65912,47.56006,16.363455,False
30.136292,-98.295494,283.41354,-0.6133084,1.1373919,-0.35739043,-73.18449,-5.9549217,-43.983635,41.143997,13.57983,False
26.954159,-84.057365,226.88576,0.11622229,0.53938985,-0.2781457,-56.114048,-3.1022065,-45.65524,35.473526,13.150787,False
47.63553,-159.68013,421.33014,0.5403851,0.8761269,-0.5474831,-14.197292,15.589873,-125.64193,67.38607,21.860573,False
30.759777,-97.71272,137.1061,-0.27476352,0.18077351,-0.21795818,82.26777,-12.873469,112.82656,40.237988,15.315986,False
23.266785,-80.571976,226.34094,-0.41476518,0.2789276,-0.36337754,-17.800648,-0.11713958,28.97866,31.924551,12.495796,False
39.028908,-132.73213,399.22653,-0.6654192,1.1580356,-0.19052449,-92.041985,-5.732116,-43.072063,55.623764,17.349628,False
13.809638,-43.213337,100.49115,-0.3724668,0.32681587,-0.5510076,-1.1290821,-0.85222524,21.903458,16.362637,8.335152,False
33.738613,-122.589134,368.0657,-0.45000976,0.16420394,-0.1466218,-33.271812,1.1369376,42.20782,49.30012,17.236727,False
52.931118,-183.32172,396.34918,0.7251948,1.4510869,-1.8381978,173.63629,54.057,-210.50198,75.25009,24.551825,False
42.715008,-152.17117,466.07462,-0.59495234,0.67651033,-0.049878508,-76.116066,-2.1438503,0.15683958,62.769432,19.975662,False
40.09029,-143.66121,437.9269,-0.55008364,0.51343894,-0.07624045,-62.945095,-1.089856,13.61352,58.86194,19.20359,False
35.549236,-112.51448,201.63057,0.093788624,0.61291826,0.18697864,79.939926,-13.753582,124.52296,48.756516,14.681715,False
31.986645,-110.5787,326.1829,-0.5329126,0.656052,-0.25182995,-53.581146,-2.4443727,-1.331707,45.290176,15.417989,False
22.365406,-68.48184,162.70784,0.04353729,0.6021806,-0.5621011,-15.590967,2.2258122,-46.019547,28.306341,11.347973,False
24.255512,-75.75046,174.23337,0.08866978,0.67377174,-0.6887543,3.0322056,6.747314,-58.70693,31.197218,12.182486,False
18.657688,-56.936565,145.20248,-0.49092156,0.8173523,-0.529955,-34.62934,-4.1496572,-19.50674,23.13821,9.350388,False
30.676777,-100.45101,213.26851,0.24211095,0.9177973,-1.121036,66.58605,22.162493,-101.91352,41.017887,15.018316,False
47.222233,-162.66823,416.51144,0.18633711,0.5305821,0.57090634,41.665115,-8.194024,134.2019,69.79825,19.353525,False
32.52347,-106.394,244.78073,0.2655622,0.85538006,-0.91387343,36.81374,17.457638,-96.8724,43.92562,15.708788,False
39.538048,-131.62929,317.9655,0.40206373,0.92229366,-0.8870158,33.895226,20.538696,-117.77278,54.779247,18.618307,False
37.71043,-128.70882,235.02507,0.43157682,1.3223703,-1.937699,185.94481,48.5081,-167.32333,51.688797,18.254107,False
29.193737,-100.76409,266.31226,-0.19349939,0.28711328,-0.083173186,9.131007,-2.3130822,69.351776,41.367176,14.079648,False
47.401127,-159.32358,410.37747,0.5445107,0.92949176,-0.6873832,6.0505524,19.319147,-132.26857,66.988434,21.815813,False
29.098259,-93.28093,222.86328,0.18483844,0.73236954,-0.7011893,5.507394,9.728343,-74.76839,38.682583,14.202856,False
42.213024,-138.54927,317.5704,0.31679952,0.8045616,0.5373513,62.265568,-11.804143,132.5599,60.841084,16.039164,False
34.374805,-114.251205,243.17632,0.32290608,1.0097914,-1.2486247,85.59441,27.694393,-120.40112,46.70417,16.605675,False
18.930922,-58.480362,85.72765,0.018630564,0.8383832,-1.2476015,83.30046,19.252632,-71.21549,22.823027,10.177127,False
33.93648,-108.93743,303.9156,0.24783355,0.5786742,-0.1830875,-68.92344,-1.9189329,-62.859097,46.294445,16.021149,False
39.17654,-143.98482,423.42456,-0.28821373,-0.01962845,0.08747479,-11.164724,1.2086906,84.093636,58.47712,19.389826,False
17.337927,-57.271633,147.8829,-0.38610172,0.29751718,-0.47933635,-6.795089,-0.49643573,25.54268,22.195177,9.912217,False
30.257923,-98.24779,84.359184,-0.5413824,-0.6660129,-0.59834933,103.35063,-13.321257,121.723236,37.560757,19.065954,False
25.135403,-79.8161,167.6795,0.12182444,0.7850224,-0.94248366,39.933895,14.221361,-74.876045,32.493988,12.644461,False
33.421375,-113.58298,335.55853,-0.5868062,0.9015187,-0.2602277,-68.3543,-4.135677,-22.356422,47.061283,15.500808,False
35.98191,-127.62735,383.9685,-0.5282095,0.51568496,-0.15503529,-54.803684,-1.276787,12.1622715,52.144817,17.436392,False
32.945816,-108.68158,318.20193,-0.63857234,1.1907692,-0.3115044,-81.412285,-6.2187576,-47.79253,45.609383,14.669187,False
29.845894,-96.62278,276.89188,-0.52469033,1.0854226,-0.34454563,-73.1482,-5.8903666,-46.330296,40.545666,13.515862,False
43.727898,-155.96364,431.17136,-0.06785929,0.22200859,0.33073953,12.680553,-3.0417047,109.10209,65.096825,19.746065,False
48.406803,-165.95245,368.24567,0.6176957,1.2830751,-1.5434297,130.27873,43.46612,-180.5761,68.32815,22.557446,False
37.60907,-136.96414,416.23492,-0.48362303,0.2313981,-0.082485646,-44.2989,0.81879216,37.515907,55.46652,18.751228,False
41.186687,-136.09357,360.80252,0.40802106,0.7704555,-0.46181473,-27.513699,9.71456,-100.61114,57.43555,19.144054,False
32.999836,-117.31988,349.65768,-0.48861998,0.39103177,-0.19381985,-42.776688,-0.5117496,22.14999,47.56386,16.427656,False
32.14431,-104.55019,249.20923,0.24965066,0.79695225,-0.77831614,17.111834,13.514221,-88.52338,43.373405,15.499812,False
46.693283,-157.05412,398.15005,0.5356682,0.9543977,-0.76921964,17.814466,21.189453,-134.32874,65.87326,21.552063,False
41.776543,-149.76746,458.34177,-0.5675204,0.5575609,-0.05047366,-68.468834,-1.3344039,10.270704,61.51379,19.83119,False
17.176317,-55.401573,132.30449,-0.3068996,0.32719126,-0.4314076,5.002179,-1.4994171,35.82501,21.789135,9.468899,False
24.131042,-73.76159,109.961655,-0.16386658,0.43414047,-0.23849496,57.529243,-9.699896,82.44913,30.809982,11.474944,False
46.406246,-156.80898,478.1728,-0.6914489,1.497455,-0.08825126,-126.383606,-8.142221,-77.34014,66.63737,19.72525,False
33.93444,-114.97055,196.1268,0.32033306,1.3200283,-1.9868923,185.03566,46.28802,-154.90334,45.729813,16.6489,False
38.978966,-140.91672,402.01935,-0.21085906,0.09569232,0.13149485,-1.2838414,-0.53813046,89.03929,57.800274,18.693403,False
24.10836,-77.398125,213.83191,-0.5343823,0.89132154,-0.43662497,-49.158512,-4.450467,-24.309355,31.8704,11.528021,False
30.221764,-96.80545,116.30596,-0.45155263,-0.053402573,-0.38116142,88.62514,-13.200937,114.60619,38.766132,16.41604,False
17.432514,-52.290184,129.60432,-0.481992,0.80519986,-0.5515832,-31.580227,-4.113934,-18.818304,21.164995,8.851207,False
22.105026,-66.89793,173.35747,0.0007072985,0.53543437,-0.35901073,-46.03135,-3.7356563,-34.060795,27.9768,11.132161,False
30.28703,-94.50229,162.119,0.00237,0.5679935,0.014650106,68.38139,-11.799347,104.50838,40.58957,12.996197,False
35.14585,-115.468185,278.4312,0.3101848,0.8392769,-0.8010447,20.822536,15.775805,-99.269516,48.009064,16.75771,False
39.05207,-135.25107,353.7077,-0.007510841,0.3888135,0.26085192,24.194132,-5.046386,103.30629,57.011143,17.133633,False
40.192524,-147.48866,451.77792,-0.48949802,0.18803605,-0.02682975,-47.386036,1.2356024,42.096478,59.788258,19.953506,False
30.807411,-104.66246,266.17557,-0.10348433,0.39000535,0.010538489,19.079176,-4.084365,79.04389,43.660877,14.11276,False
34.01298,-109.1865,305.17038,0.24885015,0.576421,-0.1753318,-70.03696,-2.091035,-62.693813,46.414677,16.05006,False
35.3098,-116.74732,268.09448,0.3256543,0.9195895,-0.99726737,49.289806,21.274672,-110.13114,48.213238,16.899996,False
38.80741,-128.80559,305.3218,0.17853606,0.66227806,0.37202877,47.765755,-9.215157,115.69388,55.76851,15.564071,False
35.22347,-115.69679,268.82635,0.13040286,0.6535151,0.25919586,44.73676,-8.654458,104.70198,49.993893,14.301145,False
24.47261,-76.20425,89.68178,-0.3861568,0.124130666,-0.42573765,68.55541,-10.545418,88.96309,30.472067,13.3186245,False
15.184082,-46.67137,100.08377,-0.28442234,0.39357808,-0.46321878,9.501402,-2.2816606,33.13105,18.358545,8.381163,False
21.778347,-67.68805,141.57799,-0.09002751,0.5629159,-0.1891518,28.366821,-5.6651073,60.69973,28.509218,9.875663,False
18.8196,-56.691673,108.82913,-0.008259654,0.6787236,-0.85157144,25.87727,8.274215,-49.99269,22.75052,9.981342,False
45.40935,-153.81882,360.56982,0.5353183,1.1002303,-1.1693203,75.632774,31.519753,-151.3269,63.78721,21.168633,False
26.064072,-81.98133,173.78989,0.01467526,0.64165366,-0.02461484,37.91068,-7.383337,77.11579,35.20324,11.016459,False
43.259216,-155.86368,439.74603,-0.12921208,0.14115146,0.28142098,5.3691387,-1.7448571,103.84385,64.58843,20.01231,False
39.51413,-147.2385,451.61462,-0.44315332,-0.039084736,-0.0066509545,-35.020508,2.8274896,61.7481,59.20999,20.155327,False
42.5095,-153.77866,472.16644,-0.5508921,0.44796583,-0.020483345,-64.63163,-0.52216643,20.076555,62.966988,20.383398,False
43.449158,-159.26521,464.0614,-0.2190001,0.007971883,0.22943234,-6.066184,0.27703124,98.019485,65.30823,20.80261,False
26.40664,-82.31032,217.28215,0.10952985,0.5596081,-0.34382227,-46.669346,-1.5898424,-47.37439,34.610367,12.947681,False
28.279411,-100.28194,292.7121,-0.43881822,0.2622283,-0.26520333,-27.057459,0.21059531,31.970165,40.152645,14.682257,False
28.636765,-94.33121,170.67415,0.22412129,1.0376364,-1.4770606,117.91089,30.865938,-114.18399,37.773766,14.303556,False
43.521614,-142.58827,418.4657,0.4195265,0.57503176,0.09131616,-107.36523,-4.261209,-78.89407,61.185307,19.907206,False
40.58704,-143.55507,436.9909,-0.5891826,0.7072067,-0.09501323,-73.32996,-2.4513817,-3.177179,59.221313,18.996235,False
39.16376,-144.8039,430.45383,-0.3179264,-0.06240867,0.0685153,-14.8850355,1.8670139,82.004814,58.588837,19.616724,False
26.224037,-93.2298,269.25418,-0.41059488,0.17136154,-0.29120472,-18.527832,0.77325433,39.28749,37.006824,13.997746,False
55.9944,-182.51343,354.84885,0.44602707,0.7834271,0.8539528,124.98089,-21.355644,202.35266,80.47618,21.252836,False
23.30732,-71.941605,171.2908,0.06313452,0.61929977,-0.57882404,-13.035717,3.2000139,-49.89735,29.758635,11.746327,False
15.719636,-44.78663,89.64314,-0.08198893,0.56314933,-0.64845836,-3.9962912,0.98596126,-29.42779,18.00804,8.614408,False
41.585415,-135.71915,396.57922,0.38356534,0.5675769,0.056335717,-102.56721,-4.3524013,-74.57633,58.1825,19.114492,False
37.671856,-128.41975,237.24904,0.4281521,1.3048373,-1.8949348,179.73993,47.308018,-164.94699,51.6399,18.221893,False
52.025257,-176.93951,441.48785,0.6519424,1.0856111,-0.9496603,44.711395,29.0686,-160.79965,74.07288,23.83948,False
20.054604,-60.512287,132.59181,0.0046896636,0.6194004,-0.6690985,-0.40166053,3.9166605,-44.306408,24.706146,10.426527,False
42.503265,-140.45232,381.14062,0.4269198,0.7398559,-0.34888718,-43.698654,7.3189816,-98.84963,59.49984,19.649439,False
33.084076,-105.930244,293.9834,0.23230605,0.5773181,-0.20331588,-66.10834,-1.8254063,-61.213734,44.971237,15.673989,False
39.539116,-138.76051,420.6564,-0.5961703,0.77464986,-0.12487647,-74.49313,-2.976111,-9.394657,57.351902,18.40036,False
39.482708,-144.55304,421.98145,-0.265297,0.008362703,0.10891184,-8.543028,0.7427246,86.338196,58.886097,19.350304,False
39.77891,-149.69562,460.28662,-0.41917777,-0.17432365,0.018127978,-28.999876,3.8032959,73.65481,59.95818,20.562372,False
29.74686,-95.36683,210.59004,0.067034066,0.65485084,0.09315765,41.386852,-8.023856,88.61182,41.124146,12.291529,False
42.536026,-157.80237,470.28308,-0.29528713,-0.08694205,0.16046882,-14.878998,1.8425925,90.77614,64.12387,20.98247,False
18.82809,-58.1357,149.38907,-0.4823056,0.76658154,-0.5192932,-32.511684,-3.7803674,-15.015105,23.53508,9.533656,False
28.171402,-89.720665,102.104774,-0.47524285,-0.054554857,-0.43793008,83.584435,-12.401937,106.535225,35.62936,15.668658,False
26.644917,-94.60409,273.803,-0.41761875,0.19659658,-0.2868475,-20.595251,0.610792,37.21009,37.635536,14.123544,False
43.446556,-142.22614,419.4869,0.413915,0.564744,0.11911774,-111.502205,-5.0904903,-77.14767,61.078285,19.862503,False
32.454586,-109.61118,274.05157,-0.044659913,0.44717056,0.085446596,25.081034,-5.157659,86.642715,46.15039,14.405627,False
38.136982,-135.62863,410.77936,-0.5469736,0.5533322,-0.11935279,-60.95615,-1.4558158,9.527164,55.577698,18.279106,False
43.12331,-142.49477,390.89905,0.43563542,0.7242584,-0.2927586,-51.74774,6.1096463,-97.864944,60.47277,19.886354,False
21.222752,-69.50647,188.22815,-0.45894784,0.573107,-0.44533387,-27.947287,-2.3005934,2.6332462,27.898733,10.980685,False
40.157738,-151.01575,464.68442,-0.42401218,-0.15951818,0.023220062,-30.478666,3.7133386,72.47459,60.542522,20.692726,False
16.350819,-50.0279,122.54577,-0.44130707,0.61987066,-0.545213,-20.429554,-2.836939,-2.9441543,19.830303,8.789334,False
47.325474,-159.27733,405.63974,0.54705447,0.95457935,-0.7521969,15.43414,21.064503,-135.44275,66.85512,21.808779,False
24.83126,-80.194984,223.23727,-0.5386622,0.89324033,-0.42310157,-50.70301,-4.434045,-24.256113,33.046913,11.833953,False
33.334713,-106.4989,302.42044,0.23124543,0.54166424,-0.107231885,-80.002625,-4.3379025,-56.94763,45.383003,15.742054,False
36.428978,-116.99335,255.36453,0.25275922,0.8101587,0.3638091,59.090393,-11.202347,115.766914,51.46045,13.894092,False
37.018383,-122.69149,120.31031,-0.8032975,-0.6395844,-0.5670632,124.70835,-17.204496,151.19228,47.52756,22.163273,False
30.829227,-98.96115,218.59737,0.094010144,0.6754919,0.13505298,43.86345,-8.469516,92.79434,42.81238,12.575505,False
23.149887,-70.74349,180.69058,0.048822373,0.54561985,-0.3989899,-39.12496,-1.8432243,-39.920647,29.560455,11.612947,False
25.251835,-78.31468,202.45737,0.08989015,0.5667354,-0.39360943,-39.61263,-0.8463975,-46.324142,32.81212,12.485807,False
20.841797,-62.57798,154.19771,0.0063593984,0.5393642,-0.44724026,-32.451904,-1.7705815,-35.120167,25.979223,10.670458,False
29.755516,-99.364494,287.73428,-0.5657252,0.89514315,-0.32932064,-60.683807,-4.2427273,-22.918535,41.087227,13.942133,False
51.382286,-176.50372,401.96695,0.6728679,1.2939587,-1.4882854,122.69924,43.567043,-187.1365,72.94312,23.775108,False
29.321701,-106.10208,307.88184,-0.357894,0.04696717,-0.18345508,-11.623236,1.3580253,58.21747,42.317757,15.426188,False
41.93404,-145.51274,442.64508,-0.6551578,1.019553,-0.11485842,-91.16661,-4.6233416,-30.075756,60.69304,18.896318,False
34.37394,-117.85117,350.07812,-0.5820607,0.8487483,-0.23433265,-67.71089,-3.7196355,-17.451744,48.74064,16.023916,False
49.161022,-170.38623,346.04507,0.6630291,1.4868253,-2.031879,201.1883,57.342606,-208.71417,69.37155,23.055695,False
39.364483,-129.98744,333.9368,0.3805675,0.8044038,-0.59711766,-8.151963,12.45221,-101.944496,54.583767,18.436666,False
38.658367,-122.354225,239.3735,0.29164237,0.83668506,0.4138603,80.292786,-14.455289,133.06177,54.12897,14.584559,False
35.69468,-124.14628,371.58566,-0.5687659,0.7398026,-0.19322285,-65.08456,-2.8874562,-7.521487,51.152584,16.82688,False
28.334599,-90.162636,105.42199,-0.45150822,-0.02450616,-0.4144176,83.00191,-12.396725,106.67839,35.96212,15.562122,False
39.535854,-143.29938,437.2192,-0.5150143,0.34275594,-0.06193778,-53.562515,0.10466629,28.368574,58.35445,19.336128,False
35.954037,-133.80533,403.8994,-0.3863197,-0.106874496,-0.048407584,-20.773764,2.9310837,70.40591,53.530567,18.683805,False
34.75447,-118.02658,202.04199,0.3255546,1.358407,-2.0423334,190.48029,47.716255,-159.35355,46.945145,16.992367,False
43.967716,-147.92505,357.89337,0.49466696,1.0056608,-0.9728013,46.946194,25.316864,-136.38542,61.607418,20.494429,False
14.095857,-44.08328,103.34882,-0.37839407,0.35010272,-0.54893315,-2.8320856,-1.0064403,19.954613,16.775883,8.4073925,False
37.525322,-122.86088,152.20529,-0.5138823,-0.2504887,-0.30649444,113.18702,-16.509106,146.70845,49.381596,20.19326,False
25.409061,-79.49525,95.177666,-0.3852272,0.11109051,-0.40840706,71.30304,-10.941493,92.87534,31.867094,13.735146,False
38.0403,-133.53331,403.24167,-0.57708895,0.71641386,-0.14500007,-68.66248,-2.6231143,-4.7613263,55.039177,17.883776,False
46.50943,-158.45737,360.1457,0.5688444,1.1885307,-1.3595887,103.365105,37.364098,-164.85217,65.44042,21.69832,False
37.239033,-133.8981,405.45773,-0.5105725,0.38549665,-0.11202738,-51.02168,-0.2959162,23.928333,54.502365,18.258108,False
14.196909,-39.657207,67.66196,-0.10541093,0.5884547,-0.75386727,11.071977,3.0623145,-30.13798,15.626871,8.020382,False
31.624973,-109.014725,285.76172,-0.13895291,0.3247593,0.0071133077,13.935857,-3.1800132,78.32781,45.18636,14.764819,False
35.013245,-121.635864,363.1797,-0.5624745,0.72602236,-0.20422384,-63.048744,-2.8175316,-6.525141,50.071457,16.564465,False
21.848858,-68.9089,117.37539,0.074183136,0.85835016,-1.2167535,79.23425,19.99187,-78.87284,27.34289,11.380014,False
40.401646,-132.94058,358.3585,0.386887,0.7253971,-0.37090775,-40.7981,6.7812,-93.32425,56.244488,18.783003,False
22.138832,-67.76956,158.54688,0.040959716,0.6117648,-0.59233034,-11.24009,2.9358156,-46.891804,27.948376,11.265071,False
21.061836,-65.274666,123.19664,0.04456967,0.75911593,-0.99047506,46.32401,13.325045,-64.44541,26.18281,10.967035,False
31.61412,-102.728676,242.17702,0.24085584,0.8017013,-0.8048718,20.887005,13.95736,-88.23582,42.54688,15.28915,False
33.00006,-116.43184,346.41757,-0.5044671,0.47539076,-0.20611534,-46.863976,-1.1135049,14.774123,47.36741,16.244719,False
18.429317,-60.918617,159.98271,-0.40282762,0.3550359,-0.4668794,-11.773112,-0.8612849,20.847145,23.843967,10.255583,False
28.391125,-93.838425,161.27966,0.22630674,1.0799541,-1.5896307,134.19475,33.83548,-119.33444,37.365604,14.243799,False
23.16195,-70.568016,184.64156,0.04515353,0.5207279,-0.33644208,-48.190376,-3.5610378,-36.66295,29.59484,11.594361,False
27.927475,-87.6011,182.87648,0.08049753,0.70525694,0.05967176,44.608883,-8.58133,85.66157,38.02284,11.353487,False
24.375458,-74.92509,197.4528,0.068611205,0.5313194,-0.3293337,-49.051395,-3.095742,-40.14923,31.47313,12.096781,False
25.644287,-89.0139,240.3582,-0.28320682,0.21757768,-0.2213265,0.8516786,-0.8236813,55.548717,35.83655,13.1582365,False
35.71921,-121.13331,360.56628,-0.6243062,1.034778,-0.23576954,-79.42426,-4.990588,-33.305706,50.50431,16.197351,False
30.446224,-98.04704,238.38239,0.20957755,0.7357137,-0.67224574,1.4991827,9.664788,-77.53155,40.774273,14.7529955,False
45.09916,-151.21783,383.28998,0.5028266,0.9276035,-0.74637496,14.281052,19.691147,-128.05342,63.413967,20.87992,False
44.0126,-147.32405,371.68854,0.4819557,0.91897416,-0.7548729,15.361135,19.333332,-125.04426,61.731644,20.430878,False
22.477413,-68.61847,168.5316,0.040970445,0.5728171,-0.48560366,-26.663813,0.17803508,-42.345055,28.49879,11.365727,False
15.857221,-51.78705,128.87901,-0.36589646,0.2642061,-0.49885908,-1.2973373,-0.37573254,28.914757,19.848745,9.327504,False
41.99959,-143.49191,435.19995,-0.69610524,1.2355525,-0.14511392,-101.76221,-6.161361,-48.941414,60.296047,18.455753,False
27.884804,-87.9245,114.57539,-0.33414,0.14330278,-0.32030812,76.37739,-11.835484,102.107185,35.74017,14.466764,False
28.973835,-91.04552,133.63516,-0.20649678,0.30166963,-0.1901162,73.87422,-11.8975525,103.76503,37.843857,13.989414,False
16.761295,-50.48251,123.750885,-0.46394432,0.728521,-0.55321646,-26.517546,-3.5948868,-12.318822,20.247353,8.729658,False
37.949642,-128.39555,319.1381,0.07398164,0.5255152,0.28661737,35.356915,-7.0137715,106.60758,54.803326,15.990672,False
43.043556,-146.55748,314.04385,0.5115445,1.220435,-1.5352944,128.35492,40.320126,-163.08546,60.03683,20.322042,False
42.580647,-155.82594,479.5569,-0.51973945,0.2800097,0.0053733587,-56.637356,0.67889386,34.784336,63.475166,20.778366,False
41.644817,-152.92744,447.85275,-0.25215912,-0.0093639735,0.16700163,-8.712834,0.7577862,91.86589,62.441013,20.236773,False
39.210674,-134.66507,240.90742,0.47071937,1.4005495,-2.0916016,208.46243,53.56814,-180.20586,53.969967,18.936634,False
27.39215,-86.94621,208.5043,0.14812839,0.69359624,-0.65148795,-1.9338826,7.4287715,-66.72185,36.056873,13.473973,False
41.19547,-142.03021,248.50233,0.36660987,1.6598842,-2.4778035,233.24455,58.933952,-194.30756,56.491005,19.690277,False
17.981157,-58.19948,150.55739,-0.4177361,0.447334,-0.48890504,-15.344766,-1.5383472,12.639791,22.896418,9.863062,False
31.785748,-106.963,180.62776,0.30664062,1.2194514,-1.8416206,170.76964,42.545856,-143.24278,42.54534,15.748884,False
21.679852,-65.42993,165.79016,0.019766778,0.52873766,-0.39748725,-39.548237,-2.685738,-35.16435,27.287659,11.000506,False
21.93489,-67.19338,134.34782,-0.05152172,0.6159897,-0.16136375,33.07098,-6.498481,63.70584,28.598303,9.645621,False
28.153507,-91.295135,188.31082,0.19160753,0.8847852,-1.1083401,64.395,20.437834,-93.21713,37.11925,13.963265,False
26.305676,-87.02124,210.61504,-0.12384111,0.4370286,-0.106018454,20.310202,-4.270999,68.01946,36.227833,12.212298,False
53.940784,-184.4442,450.75,0.7001415,1.1739753,-1.1175436,69.31302,34.740307,-175.73984,76.99268,24.70012,False
36.127777,-116.580246,330.98126,0.28618613,0.5720962,-0.10600671,-79.791306,-2.8499048,-65.768974,49.702312,16.90414,False
48.316696,-161.86598,433.06183,0.54893905,0.8523896,-0.46930596,-25.435583,13.805676,-123.68919,68.45903,22.114584,False
32.688972,-104.68956,228.65585,0.15560982,0.7330719,0.21659532,50.035614,-9.574413,101.03992,45.644707,12.943859,False
43.123104,-139.37561,241.70427,0.05758077,0.44752446,0.28912145,104.13079,-17.094675,157.16373,59.87299,18.382689,False
29.671051,-94.05791,251.27583,0.17311808,0.59117126,-0.3323799,-47.87425,-0.12682253,-57.156612,39.6611,14.3021,False
28.309364,-93.70173,157.6744,0.22751866,1.0971638,-1.6349167,140.74773,35.03933,-121.46055,37.227787,14.226843,False
24.399612,-75.005325,149.49806,0.022616744,0.6814246,-0.057992548,40.308254,-7.7960095,74.112885,32.385662,10.192617,False
39.957035,-149.34514,458.81113,-0.4387778,-0.075208426,0.0070743263,-34.160046,3.1035674,65.04165,60.01786,20.423687,False
50.798206,-171.11415,453.34613,0.60293806,0.91269577,-0.5514009,-13.189549,17.42098,-135.91,72.275635,23.178438,False
16.397144,-49.18877,119.43311,-0.4597398,0.716632,-0.55844235,-25.210266,-3.5252337,-11.3904,19.680199,8.599255,False
22.509926,-71.77057,160.65862,-0.12818593,0.49524918,-0.19624552,22.958982,-4.7133794,59.61392,29.902977,10.50938,False
36.064182,-120.88648,251.05513,0.36571044,1.0896164,-1.4014158,107.978165,32.827023,-133.82707,49.278072,17.3665,False
28.802082,-94.97882,171.47546,0.22827664,1.0452552,-1.4915186,120.029724,31.354591,-115.471825,38.025772,14.377816,False
29.281494,-92.37298,252.16559,0.16048992,0.5550735,-0.25293103,-59.446663,-2.5296147,-51.730194,39.078705,14.109968,False
19.776413,-62.120224,135.69951,-0.17675948,0.47138327,-0.28975675,19.158524,-4.0220513,50.40692,25.551807,9.639106,False
33.68945,-109.596146,274.29224,0.27057868,0.7531085,-0.6259674,-4.759115,10.15576,-85.410446,45.80103,16.085447,False
32.55677,-102.36139,177.54823,0.025684744,0.565274,0.07497007,74.09256,-12.693023,113.5095,44.050907,13.845675,False
25.010078,-85.675316,243.0338,-0.4543544,0.43932304,-0.35347727,-29.071503,-1.1886736,15.487516,34.39829,12.895588,False
20.136375,-60.804207,117.59744,-0.08213031,0.6022512,-0.22203895,30.740692,-6.073745,57.74215,25.729378,9.062405,False
35.18964,-117.23677,250.73096,0.33973044,1.0237459,-1.2609746,87.4978,28.478764,-123.64414,47.961067,16.949497,False
